i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
5897 1.16645 0 2.2085 0.0126 0.0004 0.6904 1.338 0.0698 0.0209 0.0113
5898 1.15594 0 2.2562 0.0151 0.0005 0.7347 1.3481 0.0627 0.0197 0.0114
5899 1.16222 0 1.9866 0.0125 0.0004 0.5569 1.2311 0.0759 0.0229 0.0139
5900 1.10793 0 1.951 0.0126 0.0004 0.5537 1.2291 0.0623 0.019 0.0113
5901 1.14044 0 1.948 0.0126 0.0005 0.5428 1.2268 0.0683 0.0214 0.0113
5902 1.1529 0 1.9476 0.0128 0.0004 0.5429 1.2277 0.0691 0.0208 0.0112
5903 1.20469 0 1.9653 0.0125 0.0003 0.5593 1.2281 0.0693 0.0209 0.0112
5904 1.1663 0 1.9522 0.0126 0.0003 0.5426 1.232 0.0672 0.0213 0.0113
5905 1.17369 0 1.9552 0.0125 0.0003 0.5433 1.2291 0.0697 0.0224 0.0113
5906 1.09004 0 2.5036 0.0148 0.0005 0.5532 1.7091 0.0849 0.0261 0.0179
5907 1.06351 0 1.9333 0.0126 0.0007 0.5474 1.2105 0.066 0.0215 0.0114
5908 1.17847 0 1.9813 0.0151 0.0004 0.5583 1.2295 0.0768 0.0238 0.0114
5909 1.15383 0 1.9758 0.016 0.0008 0.5573 1.2274 0.0722 0.0226 0.0115
5910 1.12038 0 1.99 0.0129 0.0007 0.5419 1.2496 0.0806 0.0219 0.0114
5911 1.10788 0 1.9795 0.0126 0.0006 0.5606 1.235 0.0716 0.0213 0.0112
5912 1.12376 0 2.0118 0.0125 0.0003 0.5846 1.2511 0.0675 0.0209 0.0114
5913 1.07606 0 1.9546 0.0126 0.0007 0.5549 1.2259 0.0657 0.0201 0.0112
5914 1.14022 0 1.9656 0.0126 0.0004 0.551 1.2382 0.068 0.0209 0.0115
5915 1.11041 0 1.9684 0.0127 0.0004 0.564 1.2306 0.0664 0.0204 0.0112
5916 1.14972 0 1.9738 0.0126 0.0004 0.5637 1.2356 0.0646 0.0208 0.0113
5917 1.17452 0 1.9796 0.0127 0.0003 0.5513 1.2336 0.0694 0.0218 0.0159
5918 1.12496 0 1.9749 0.0126 0.0005 0.5507 1.2423 0.0705 0.0223 0.0113
5919 1.15385 0 1.9607 0.0126 0.0003 0.5516 1.235 0.0665 0.0205 0.0112
5920 1.16681 0 1.9517 0.0125 0.0005 0.5442 1.2286 0.068 0.0218 0.0112
5921 1.15752 0 1.962 0.0126 0.0005 0.5428 1.2383 0.0647 0.0205 0.014
5922 1.20415 0 1.998 0.0198 0.001 0.5589 1.2391 0.0744 0.0221 0.0122
5923 1.11049 0 1.9782 0.0125 0.0006 0.543 1.2608 0.0662 0.0215 0.0114
5924 1.12613 0 2.1567 0.0193 0.001 0.675 1.2718 0.0848 0.0246 0.0113
5925 1.16618 0 2.5571 0.0127 0.0007 0.8547 1.4506 0.0854 0.0246 0.0179
5926 1.14492 0 1.9964 0.0147 0.001 0.5777 1.2301 0.075 0.0221 0.0112
5927 1.17939 0 2.0005 0.0207 0.0008 0.5755 1.2391 0.0685 0.0204 0.0113
5928 1.15907 0 2.0379 0.0126 0.0006 0.5902 1.2404 0.0862 0.0236 0.0113
5929 1.13744 0 2.0224 0.0207 0.0007 0.556 1.2602 0.0806 0.0234 0.0148
5930 1.15451 0 2.036 0.0185 0.0006 0.5754 1.2453 0.0815 0.0235 0.0113
5931 1.12354 0 1.9792 0.0126 0.0006 0.5437 1.2438 0.074 0.0227 0.0135
5932 1.13826 0 2.0508 0.0214 0.0004 0.5577 1.2976 0.0707 0.0211 0.0113
5933 1.16868 0 1.9961 0.015 0.0006 0.5546 1.2506 0.0708 0.0215 0.0112
5934 1.14931 0 2.023 0.0154 0.0009 0.5732 1.2506 0.0769 0.0228 0.0114
5935 1.15034 0 1.9543 0.0127 0.0006 0.5431 1.2349 0.0683 0.0204 0.0113
5936 1.16787 0 1.97 0.0127 0.0008 0.5439 1.2345 0.0757 0.0232 0.0113
5937 1.08052 0 1.9335 0.0125 0.0003 0.5432 1.215 0.067 0.0206 0.0112
5938 1.14346 0 2.1117 0.0125 0.0004 0.5477 1.3765 0.0735 0.0227 0.0114
5939 1.15821 0 2.0266 0.0161 0.0012 0.587 1.2486 0.0701 0.0209 0.0112
5940 1.14486 0 2.0641 0.0144 0.0005 0.6079 1.2619 0.0747 0.0217 0.0112
5941 1.10815 0 1.9949 0.0143 0.0007 0.5579 1.2509 0.0729 0.0215 0.0112
5942 1.12264 0 2.0086 0.0127 0.0008 0.594 1.2318 0.0689 0.0203 0.0113
5943 1.12273 0 1.9889 0.0152 0.0007 0.5722 1.2374 0.067 0.0209 0.0112
5944 1.14246 0 1.9774 0.02 0.0011 0.5586 1.2273 0.0673 0.0206 0.0114
5945 1.14022 0 1.9844 0.0128 0.0006 0.5565 1.2411 0.073 0.0227 0.0113
5946 1.14801 0 3.1122 0.0207 0.0005 0.9195 1.9375 0.0866 0.0278 0.0173
5947 1.17693 0 1.9753 0.0127 0.0007 0.543 1.2389 0.0768 0.0241 0.0115
5948 1.12433 0 2.7951 0.0148 0.0006 0.6019 1.9511 0.085 0.0247 0.018
5949 1.10302 0 1.9709 0.0152 0.0008 0.5542 1.2351 0.0694 0.0211 0.0112
5950 1.15477 0 1.9812 0.0154 0.0006 0.5755 1.2308 0.0652 0.0197 0.0113
5951 1.14073 0 1.9945 0.0198 0.0009 0.5651 1.2316 0.0712 0.0221 0.0113
5952 1.17881 0 1.9455 0.0127 0.0005 0.5439 1.22 0.0698 0.0221 0.0113
5953 1.18379 0 2.0141 0.015 0.0006 0.5574 1.2529 0.0818 0.0228 0.0113
5954 1.12577 0 1.9487 0.0126 0.0006 0.5441 1.2179 0.0713 0.0217 0.0137
5955 1.13554 0 1.9661 0.0129 0.0007 0.5473 1.2288 0.0756 0.0231 0.0113
5956 1.16758 0 2.0698 0.0182 0.0007 0.6158 1.2639 0.0665 0.0206 0.0112
5957 1.15706 0 1.9849 0.0126 0.0006 0.5458 1.2456 0.0773 0.0207 0.0113
5958 1.17988 0 1.9672 0.0128 0.0008 0.5472 1.2381 0.07 0.0219 0.0114
5959 1.13084 0 1.981 0.0126 0.0005 0.553 1.2358 0.0781 0.0231 0.0112
5960 1.08725 0 3.1215 0.0212 0.0008 0.9377 1.9329 0.0826 0.0296 0.0181
5961 1.15586 0 2.0144 0.0129 0.0008 0.5723 1.2516 0.0723 0.0216 0.0114
5962 1.13619 0 2.0623 0.0192 0.0009 0.6337 1.2407 0.0688 0.0211 0.0115
5963 1.10977 0 1.9687 0.0128 0.0007 0.5505 1.2382 0.0688 0.0213 0.0113
5964 1.11312 0 1.9531 0.0128 0.0005 0.5516 1.2313 0.0646 0.0192 0.0113
5965 1.21117 0 1.9588 0.013 0.0006 0.5431 1.2153 0.084 0.0228 0.0114
5966 1.13623 0 1.9624 0.0126 0.0008 0.5482 1.2293 0.0727 0.0222 0.0113
5967 1.16375 0 1.9844 0.0125 0.0005 0.5485 1.2461 0.0762 0.0228 0.0113
5968 1.16183 0 1.9964 0.0125 0.0004 0.5566 1.2414 0.0799 0.0252 0.0112
5969 1.13832 0 1.968 0.0125 0.0003 0.5516 1.2304 0.0732 0.0228 0.0113
5970 1.09114 0 1.9633 0.014 0.0005 0.5512 1.2283 0.0708 0.0211 0.0113
5971 1.12715 0 1.9515 0.0126 0.0007 0.5424 1.2317 0.0687 0.0202 0.0115
5972 1.15486 0 1.9863 0.0129 0.0007 0.5486 1.2619 0.0672 0.0204 0.0114
5973 1.12262 0 1.9469 0.0126 0.0005 0.5431 1.2277 0.068 0.0204 0.0113
5974 1.10467 0 2.1925 0.015 0.0007 0.7877 1.2195 0.0677 0.0204 0.0114
5975 1.12041 0 1.9632 0.0126 0.0008 0.5428 1.2401 0.0699 0.0214 0.0114
5976 1.157 0 1.9807 0.0126 0.0005 0.5492 1.2483 0.0709 0.0222 0.0112
5977 1.14345 0 1.9583 0.0126 0.0004 0.5509 1.2329 0.0665 0.0211 0.0114
5978 1.13216 0 1.9431 0.0125 0.0002 0.5415 1.2283 0.0657 0.0208 0.0115
5979 1.1445 0 2.11 0.0126 0.0002 0.6678 1.2466 0.08 0.0235 0.0113
5980 1.14497 0 1.9613 0.0125 0.0003 0.5426 1.2331 0.0721 0.023 0.0114
5981 1.12958 0 2.004 0.0148 0.0006 0.5841 1.226 0.0714 0.0245 0.0113
5982 1.13446 0 1.9446 0.0128 0.0004 0.5452 1.2268 0.0648 0.0203 0.0113
5983 1.14549 0 1.9546 0.0126 0.0003 0.5441 1.2331 0.0691 0.0209 0.0113
5984 1.14374 0 1.9533 0.0126 0.0004 0.543 1.2379 0.0642 0.0204 0.0113
5985 1.16271 0 2.0018 0.0126 0.0006 0.5744 1.2438 0.0715 0.0218 0.0113
5986 1.1361 0 2.9018 0.0202 0.0006 0.9153 1.7528 0.0815 0.0242 0.0164
5987 1.06782 0 2.4636 0.0128 0.0008 0.7468 1.5216 0.075 0.0215 0.0115
5988 1.17106 0 1.9574 0.0128 0.0006 0.5553 1.2309 0.0642 0.0199 0.0112
5989 1.16934 0 1.9744 0.0129 0.0008 0.5513 1.2332 0.0775 0.0223 0.0113
5990 1.13269 0 1.9586 0.0126 0.0006 0.5525 1.2317 0.0662 0.0202 0.0113
5991 1.09377 0 1.9713 0.0125 0.0007 0.5583 1.2349 0.0691 0.0207 0.0116
5992 1.16323 0 1.9732 0.0125 0.0005 0.5601 1.2302 0.0716 0.0214 0.0115
5993 1.09484 0 1.9628 0.0131 0.0003 0.5506 1.229 0.0711 0.022 0.0113
5994 1.11785 0 1.9331 0.0126 0.0004 0.5435 1.2154 0.0679 0.0196 0.0113
5995 1.16338 0 1.9725 0.0126 0.0004 0.5441 1.2417 0.0738 0.0226 0.0113
5996 1.14152 0 1.9897 0.0154 0.0008 0.5515 1.2499 0.0669 0.0198 0.0112
5997 1.10105 0 1.9766 0.0129 0.0005 0.5559 1.2359 0.073 0.0222 0.0113
5998 1.13314 0 2.1702 0.0127 0.0006 0.6473 1.3499 0.0607 0.0179 0.0139
5999 1.1189 0 1.9677 0.0127 0.0003 0.5559 1.2391 0.0651 0.0198 0.0114
6000 1.16868 0 2.0187 0.0157 0.0005 0.5914 1.2414 0.0702 0.0221 0.0112
6001 1.13174 0 2.0025 0.0174 0.0006 0.5506 1.2514 0.0733 0.0236 0.0114
6002 1.10652 0 1.9641 0.0125 0.0003 0.5545 1.2323 0.067 0.0215 0.0113
6003 1.14159 0 1.9789 0.0125 0.0003 0.5509 1.2469 0.0705 0.0216 0.0114
6004 1.19224 0 1.9643 0.0126 0.0004 0.5434 1.232 0.0768 0.022 0.0114
6005 1.13774 0 1.9593 0.0125 0.0006 0.5437 1.2346 0.0718 0.0211 0.0114
6006 1.15482 0 2.0067 0.0202 0.001 0.5614 1.2459 0.0742 0.021 0.0114
6007 1.1669 0 2.0832 0.0227 0.0007 0.6433 1.2435 0.0702 0.0211 0.0112
6008 1.16071 0 1.9592 0.0149 0.0006 0.5455 1.2327 0.0682 0.0205 0.0113
6009 1.11471 0 1.9955 0.0193 0.0006 0.5842 1.2265 0.0654 0.02 0.0112
6010 1.14092 0 1.9785 0.0126 0.0005 0.5608 1.2321 0.075 0.0214 0.0113
6011 1.17845 0 1.9941 0.0125 0.0003 0.5621 1.2402 0.0771 0.023 0.0113
6012 1.14202 0 1.9702 0.0127 0.0005 0.5576 1.2315 0.0698 0.0213 0.0113
6013 1.1368 0 1.9612 0.0126 0.0004 0.552 1.2306 0.0682 0.0212 0.0112
6014 1.20061 0 1.9627 0.0126 0.0005 0.551 1.2219 0.0758 0.0225 0.0113
6015 1.1013 0 1.9568 0.0125 0.0004 0.5553 1.2181 0.0716 0.022 0.0121
6016 1.14017 0 1.9901 0.0127 0.0003 0.5678 1.2459 0.0684 0.0208 0.0113
6017 1.17689 0 1.9548 0.0126 0.0003 0.5571 1.2267 0.0644 0.0197 0.0113
6018 1.09267 0 2.713 0.019 0.0005 0.8893 1.6338 0.0715 0.0216 0.0114
6019 1.1854 0 2.062 0.0126 0.0006 0.5505 1.2784 0.087 0.0246 0.0166
6020 1.18467 0 2.1401 0.0184 0.0013 0.7139 1.2318 0.0713 0.0219 0.0112
6021 1.13454 0 2 0.0127 0.0007 0.5537 1.2591 0.0724 0.0216 0.0122
6022 1.14455 0 1.9748 0.0154 0.0006 0.5598 1.2342 0.069 0.0205 0.0115
6023 1.102 0 1.9514 0.0126 0.0004 0.5416 1.2292 0.0689 0.0225 0.0114
6024 1.17141 0 1.9546 0.0125 0.0005 0.5488 1.2271 0.0689 0.0212 0.0112
6025 1.13863 0 1.9775 0.0126 0.0004 0.5432 1.239 0.0811 0.023 0.0112
6026 1.15946 0 1.9637 0.0126 0.0005 0.5434 1.2317 0.0744 0.023 0.0113
6027 1.21589 0 1.9611 0.0143 0.0007 0.5455 1.2312 0.0717 0.0213 0.0113
6028 1.144 0 1.9527 0.0126 0.0005 0.5443 1.231 0.069 0.0206 0.0113
6029 1.15601 0 1.9668 0.0128 0.0005 0.5431 1.2298 0.0689 0.0214 0.0113
6030 1.16917 0 1.9942 0.0154 0.0006 0.5721 1.2353 0.072 0.0218 0.0113
6031 1.17914 0 1.9573 0.013 0.0006 0.5429 1.2292 0.0738 0.0216 0.0113
6032 1.11722 0 2.0487 0.0144 0.0005 0.5711 1.2704 0.0879 0.0214 0.0113
6033 1.09687 0 2.0171 0.0201 0.0008 0.5634 1.2452 0.0787 0.0243 0.0113
6034 1.11362 0 2.6354 0.022 0.0009 0.9301 1.5093 0.0688 0.0214 0.0113
6035 1.15476 0 2.1739 0.0198 0.001 0.679 1.2771 0.0951 0.0214 0.0129
6036 1.11184 0 1.9558 0.0127 0.0006 0.5564 1.2292 0.0642 0.0191 0.0113
6037 1.12673 0 1.9836 0.0126 0.0003 0.5553 1.2477 0.0708 0.0216 0.0113
6038 1.16735 0 2.0869 0.0127 0.0004 0.5635 1.329 0.077 0.0222 0.013
6039 1.18593 0 1.9681 0.013 0.0005 0.549 1.2327 0.0731 0.0227 0.0113
6040 1.15205 0 1.9522 0.0124 0.0003 0.5438 1.2278 0.0704 0.0209 0.0112
6041 1.16675 0 2.0232 0.0187 0.0007 0.5746 1.2514 0.0752 0.0218 0.0113
6042 1.089 0 1.9815 0.0146 0.0006 0.5736 1.2263 0.0694 0.0208 0.0112
6043 1.10138 0 1.9716 0.0125 0.0005 0.5534 1.2331 0.0731 0.0222 0.0113
6044 1.14181 0 1.9506 0.0126 0.0003 0.5507 1.2203 0.0703 0.0213 0.0113
6045 1.12337 0 1.9749 0.0153 0.0008 0.5564 1.2377 0.0692 0.0208 0.0112
6046 1.1402 0 1.9871 0.0126 0.0006 0.5548 1.2455 0.0733 0.0223 0.0112
6047 1.16055 0 1.9764 0.0126 0.0004 0.5511 1.2358 0.0749 0.0227 0.0113
6048 1.17779 0 2.0319 0.0126 0.0002 0.5851 1.2705 0.0647 0.02 0.0134
6049 1.14386 0 2.581 0.0191 0.0006 0.6001 1.7436 0.0833 0.0264 0.0174
6050 1.10828 0 1.9521 0.0125 0.0006 0.5446 1.2357 0.0655 0.0194 0.0112
6051 1.1562 0 2.0974 0.0157 0.0008 0.5873 1.3195 0.0748 0.0217 0.0133
6052 1.17649 0 2.0539 0.0157 0.0008 0.5633 1.2904 0.0707 0.0219 0.0149
6053 1.10766 0 2.0115 0.0164 0.0008 0.5547 1.261 0.076 0.0211 0.0113
6054 1.09848 0 2.0505 0.0152 0.0005 0.5717 1.2847 0.0713 0.0214 0.0113
6055 1.17211 0 2.1403 0.0159 0.0008 0.5792 1.3443 0.0919 0.0237 0.0113
6056 1.1586 0 2.0538 0.0124 0.0005 0.6169 1.2405 0.0748 0.024 0.0158
6057 1.1224 0 1.9636 0.0127 0.0006 0.5515 1.2311 0.0702 0.0211 0.0112
6058 1.10258 0 1.9589 0.0128 0.0004 0.5512 1.2317 0.067 0.0206 0.0113
6059 1.10471 0 1.9707 0.0125 0.0004 0.5598 1.2303 0.0697 0.0216 0.0113
6060 1.09521 0 2.0475 0.0127 0.0006 0.5977 1.2639 0.0688 0.0201 0.0114
6061 1.15128 0 2.0071 0.0152 0.0007 0.5618 1.2438 0.0834 0.0237 0.0113
6062 1.14473 0 1.9527 0.0147 0.0007 0.5443 1.219 0.0736 0.0229 0.0113
6063 1.13856 0 2.0439 0.0126 0.0003 0.556 1.3038 0.0692 0.0222 0.0129
6064 1.16659 0 1.9544 0.013 0.0005 0.5421 1.2272 0.0735 0.0219 0.0112
6065 1.13031 0 2.2979 0.0167 0.0006 0.6486 1.4627 0.0696 0.0206 0.0112
6066 1.14768 0 2.0578 0.0182 0.0007 0.5662 1.287 0.0774 0.0238 0.0113
6067 1.13822 0 2.0324 0.0154 0.0007 0.5878 1.2471 0.0792 0.024 0.0113
6068 1.16779 0 1.9604 0.0126 0.0004 0.5438 1.2294 0.0745 0.0232 0.0114
6069 1.12856 0 1.9638 0.0126 0.0006 0.5512 1.2395 0.0647 0.0198 0.0113
6070 1.09711 0 1.9725 0.0125 0.0004 0.5515 1.2313 0.0767 0.0227 0.0112
6071 1.12291 0 1.9761 0.0126 0.0004 0.5654 1.2309 0.0701 0.0209 0.0113
6072 1.14771 0 1.9685 0.015 0.0005 0.5615 1.227 0.0686 0.0205 0.0114
6073 1.13812 0 2.007 0.0157 0.0006 0.5671 1.2566 0.0704 0.0221 0.0113
6074 1.17085 0 1.9715 0.0202 0.0008 0.5587 1.227 0.0649 0.02 0.0113
6075 1.10352 0 1.9995 0.0126 0.0006 0.5716 1.2468 0.0692 0.0221 0.0113
6076 1.16378 0 1.9918 0.0148 0.0005 0.5608 1.2392 0.0762 0.0233 0.0113
6077 1.15489 0 1.9664 0.0127 0.0005 0.5472 1.2326 0.0735 0.0225 0.0113
6078 1.11399 0 2.0038 0.0178 0.0006 0.5864 1.2284 0.0722 0.0217 0.0112
6079 1.16357 0 2.2435 0.013 0.0004 0.6912 1.3585 0.0723 0.0215 0.0139
6080 1.13495 0 2.0084 0.0138 0.0007 0.5645 1.2554 0.0699 0.0217 0.0113
6081 1.11949 0 1.9436 0.0127 0.0007 0.5409 1.2272 0.0666 0.0204 0.0113
6082 1.08009 0 2.1352 0.0195 0.0009 0.7188 1.2353 0.0649 0.0205 0.0115
6083 1.14616 0 1.9718 0.0126 0.0005 0.5432 1.2332 0.0798 0.0238 0.0114
6084 1.16701 0 1.976 0.0125 0.0007 0.5563 1.2339 0.0731 0.0228 0.0112
6085 1.14718 0 1.9814 0.0126 0.0006 0.5504 1.2508 0.0694 0.0213 0.0116
6086 1.11325 0 1.9605 0.0137 0.0006 0.5511 1.235 0.0646 0.0208 0.0112
6087 1.15475 0 1.962 0.0126 0.0007 0.5575 1.2187 0.0737 0.022 0.0114
6088 1.04847 0 1.958 0.0128 0.0006 0.5572 1.2193 0.0713 0.0214 0.0113
6089 1.10111 0 1.9493 0.0126 0.0006 0.5534 1.228 0.0626 0.0196 0.0114
6090 1.16079 0 1.9643 0.0126 0.0004 0.5442 1.2342 0.0744 0.0223 0.0113
6091 1.15407 0 1.9592 0.0125 0.0004 0.541 1.23 0.0742 0.0224 0.0113
6092 1.15249 0 2.0103 0.0126 0.0004 0.543 1.2603 0.0854 0.0233 0.0113
6093 1.10105 0 3.1256 0.0296 0.0007 0.9482 1.9367 0.074 0.0233 0.0182
6094 1.13952 0 1.9734 0.0142 0.0005 0.5542 1.2395 0.0691 0.021 0.0113
6095 1.10472 0 1.9514 0.0127 0.0004 0.5438 1.226 0.0702 0.0207 0.0112
6096 1.15377 0 1.9614 0.0125 0.0005 0.5449 1.2314 0.0732 0.022 0.0113
6097 1.1534 0 1.9537 0.0126 0.0005 0.5426 1.2322 0.067 0.0214 0.0113
6098 1.18213 0 1.9739 0.0126 0.0005 0.5417 1.2363 0.0793 0.0237 0.0114
6099 1.13769 0 1.9919 0.0164 0.0008 0.5664 1.2291 0.0749 0.0219 0.0114
6100 1.1659 0 1.9473 0.0126 0.0011 0.5492 1.2255 0.0647 0.0199 0.0117
6101 1.19053 0 2.0043 0.0131 0.0004 0.541 1.2823 0.0699 0.0215 0.0114
6102 1.1858 0 1.951 0.0125 0.0008 0.5423 1.2267 0.0714 0.0217 0.0114
6103 1.11933 0 1.9648 0.0125 0.0006 0.5468 1.2308 0.0743 0.0223 0.0114
6104 1.10313 0 2.0173 0.0145 0.0004 0.5554 1.2769 0.071 0.0222 0.0113
6105 1.14713 0 2.0214 0.0126 0.0005 0.5835 1.2338 0.0691 0.0424 0.0114
6106 1.12378 0 1.9589 0.0126 0.0005 0.5428 1.2298 0.0733 0.0228 0.0112
6107 1.08017 0 1.9869 0.0128 0.0005 0.543 1.2605 0.0714 0.0217 0.0112
6108 1.15486 0 1.9603 0.0154 0.0005 0.5536 1.2208 0.0705 0.023 0.0113
6109 1.13498 0 1.9469 0.0126 0.0007 0.5427 1.2268 0.0686 0.0205 0.0113
6110 1.11925 0 1.9591 0.0126 0.0004 0.5429 1.2321 0.0722 0.0219 0.0113
6111 1.11291 0 2.0311 0.0147 0.0007 0.596 1.2401 0.0741 0.0228 0.0113
6112 1.14922 0 1.9492 0.0126 0.0007 0.5418 1.2283 0.0683 0.0216 0.0113
6113 1.12248 0 1.9606 0.0126 0.0006 0.5427 1.2327 0.0723 0.0225 0.0113
6114 1.10379 0 1.9687 0.0127 0.0004 0.5683 1.2265 0.0665 0.0202 0.0112
6115 1.12054 0 1.9593 0.0126 0.0003 0.5425 1.2355 0.0703 0.022 0.0114
6116 1.13394 0 1.9566 0.0126 0.0003 0.5433 1.2326 0.0705 0.0218 0.0112
6117 1.14109 0 1.9705 0.0126 0.0005 0.5428 1.2333 0.0788 0.0231 0.0113
6118 1.13462 0 1.9468 0.0138 0.0005 0.5416 1.2316 0.0651 0.02 0.0113
6119 1.11995 0 1.9391 0.0125 0.0007 0.544 1.2143 0.0691 0.0221 0.0117
6120 1.11411 0 1.9369 0.0126 0.0004 0.5425 1.2155 0.069 0.0215 0.0113
6121 1.14892 0 1.9543 0.0125 0.0005 0.5437 1.2298 0.0685 0.0228 0.0113
6122 1.13145 0 1.9484 0.0136 0.0005 0.5428 1.227 0.0673 0.0214 0.0113
6123 1.11724 0 1.9602 0.0125 0.0005 0.5436 1.2305 0.0731 0.0223 0.0114
6124 1.13133 0 1.9589 0.0125 0.0004 0.5524 1.2269 0.0695 0.0214 0.0113
6125 1.13564 0 1.9766 0.0125 0.0003 0.5429 1.251 0.0704 0.0222 0.0113
6126 1.1726 0 1.9427 0.0128 0.0004 0.5435 1.2266 0.0652 0.0201 0.0113
6127 1.15901 0 1.9513 0.0126 0.0007 0.5435 1.2275 0.0691 0.0219 0.0113
6128 1.18461 0 2.0034 0.0126 0.0004 0.5692 1.254 0.0705 0.0214 0.0112
6129 1.1388 0 1.9578 0.0128 0.0004 0.549 1.2291 0.0681 0.022 0.0112
6130 1.12254 0 1.9241 0.0126 0.0004 0.5427 1.2108 0.0635 0.0204 0.0112
6131 1.13786 0 1.952 0.0126 0.0004 0.5441 1.2302 0.0676 0.0211 0.0114
6132 1.13616 0 1.9744 0.0147 0.0004 0.5567 1.2305 0.0734 0.0225 0.0112
6133 1.11675 0 1.9481 0.0125 0.0005 0.5485 1.2258 0.0661 0.0203 0.0113
6134 1.16892 0 1.9667 0.0125 0.0005 0.5439 1.2348 0.0742 0.023 0.0113
6135 1.15242 0 1.9594 0.0129 0.0004 0.5417 1.2322 0.0728 0.0218 0.0114
6136 1.16534 0 1.9496 0.0126 0.0004 0.5429 1.231 0.0664 0.0214 0.0113
6137 1.13487 0 1.9407 0.0125 0.0005 0.5427 1.2267 0.0642 0.0199 0.0113
6138 1.1698 0 1.9552 0.0125 0.0004 0.5436 1.227 0.073 0.0221 0.0113
6139 1.12475 0 1.9454 0.0126 0.0005 0.5424 1.2263 0.0682 0.0208 0.0112
6140 1.14222 0 1.9591 0.0126 0.0004 0.5454 1.2302 0.0711 0.0226 0.0112
6141 1.16601 0 1.9493 0.0127 0.0005 0.5447 1.228 0.0665 0.0212 0.0113
6142 1.15888 0 1.946 0.0125 0.0003 0.542 1.229 0.0661 0.0207 0.0112
6143 1.17021 0 1.9668 0.0126 0.0003 0.5486 1.2304 0.0738 0.0228 0.0112
6144 1.09208 0 1.9877 0.0124 0.0005 0.563 1.2345 0.0755 0.0235 0.0114
6145 1.1028 0 1.9457 0.0126 0.0004 0.5443 1.2261 0.0672 0.0209 0.0113
6146 1.17858 0 1.9562 0.0127 0.0004 0.544 1.2307 0.0709 0.022 0.0113
6147 1.16069 0 1.9582 0.0126 0.0004 0.5431 1.2313 0.0719 0.0222 0.0113
6148 1.14255 0 1.9617 0.0128 0.0005 0.5426 1.2329 0.0722 0.0232 0.0113
6149 1.10122 0 1.9678 0.0126 0.0005 0.5498 1.2308 0.0739 0.0223 0.0113
6150 1.12737 0 1.9673 0.0126 0.0007 0.5442 1.2509 0.0639 0.0204 0.0112
6151 1.16196 0 1.9586 0.0125 0.0008 0.5434 1.2279 0.074 0.0226 0.0113
6152 1.1472 0 1.9462 0.0126 0.0008 0.5431 1.2285 0.0657 0.0208 0.0112
6153 1.14251 0 1.9366 0.013 0.0004 0.5438 1.2144 0.0678 0.0214 0.0112
6154 1.12929 0 1.9582 0.0125 0.0004 0.5439 1.2378 0.0677 0.0209 0.0113
6155 1.08607 0 2.0377 0.0173 0.0005 0.568 1.2669 0.0812 0.022 0.0114
6156 1.157 0 1.9692 0.0126 0.0004 0.5454 1.2388 0.0723 0.0229 0.0114
6157 1.12375 0 1.96 0.0125 0.0005 0.5445 1.2328 0.072 0.0219 0.0114
6158 1.15344 0 1.9722 0.0126 0.0006 0.549 1.2364 0.0734 0.0223 0.0114
6159 1.13337 0 1.9641 0.0127 0.0005 0.5434 1.2339 0.074 0.0222 0.0113
6160 1.11435 0 1.9586 0.0126 0.0004 0.543 1.2327 0.0722 0.022 0.0112
6161 1.16821 0 1.9603 0.0126 0.0006 0.544 1.234 0.0703 0.0218 0.0113
6162 1.13964 0 1.9619 0.0125 0.0003 0.5497 1.2324 0.0694 0.0215 0.0112
6163 1.1112 0 1.9513 0.0126 0.0005 0.5443 1.2271 0.0704 0.0213 0.0114
6164 1.17042 0 1.944 0.0126 0.0004 0.5436 1.2268 0.0659 0.0195 0.0112
6165 1.1303 0 1.956 0.0126 0.0003 0.5425 1.2304 0.0709 0.0225 0.0113
6166 1.1443 0 1.9614 0.0126 0.0004 0.5485 1.2301 0.0703 0.0219 0.0112
6167 1.15166 0 1.9697 0.0126 0.0004 0.5446 1.2322 0.0775 0.0234 0.0114
6168 1.08857 0 1.9481 0.0128 0.0005 0.549 1.2241 0.0675 0.0199 0.0113
6169 1.1705 0 1.9491 0.0126 0.0005 0.5429 1.2292 0.0688 0.0203 0.0113
6170 1.15892 0 1.9564 0.0126 0.0005 0.5442 1.2339 0.067 0.0208 0.0112
6171 1.15269 0 1.979 0.0127 0.0004 0.5471 1.2369 0.0778 0.0236 0.0114
6172 1.14042 0 1.9555 0.0129 0.0005 0.5468 1.2291 0.0693 0.0212 0.0114
6173 1.1198 0 1.9544 0.0126 0.0004 0.5461 1.2298 0.0662 0.0214 0.012
6174 1.14449 0 1.987 0.0157 0.0004 0.5546 1.2397 0.0766 0.0221 0.0113
6175 1.09397 0 1.9603 0.0128 0.0004 0.5458 1.2307 0.0725 0.0213 0.0114
6176 1.15228 0 1.9524 0.0128 0.0004 0.543 1.2306 0.068 0.0215 0.0114
6177 1.15533 0 2.0424 0.0129 0.0005 0.543 1.3096 0.0746 0.0228 0.0113
6178 1.15144 0 1.9419 0.0128 0.0006 0.5426 1.2256 0.0649 0.0204 0.0117
