i miss avg t_all t_grey t_g t_blur t_sob t_max t_thresh t_hys
9224 1.10228 0 6.0082 0.008192 0.006144 0.006144 0.006144 0.008 0.00512 0.004256
9225 1.16085 0 4.7441 0.008192 0.006144 0.005184 0.006144 0.006144 0.006144 0.003968
9226 1.11065 0 4.5831 0.008192 0.006144 0.005376 0.005344 0.006144 0.006144 0.004096
9227 1.10266 0 4.6662 0.008192 0.006144 0.00528 0.006144 0.006144 0.006144 0.004096
9228 1.1011 0 4.9238 0.008096 0.005376 0.006144 0.00528 0.006144 0.004096 0.004096
9229 1.14382 0 4.8555 0.00832 0.005344 0.006144 0.006144 0.005152 0.004192 0.004096
9230 1.1005 0 4.5624 0.008192 0.006144 0.006048 0.006144 0.006144 0.006144 0.006112
9231 1.17147 0 5.0115 0.008992 0.006144 0.006144 0.006944 0.006144 0.006144 0.004096
9232 1.15014 0 5.4597 0.008064 0.006016 0.006144 0.006144 0.005184 0.006112 0.004096
9233 1.09734 0 5.1152 0.008096 0.005344 0.005216 0.006112 0.00512 0.006144 0.004096
9234 1.09869 0 4.7761 0.008992 0.006144 0.006144 0.006144 0.005376 0.00528 0.00416
9235 1.0961 0 4.468 0.008192 0.006176 0.005216 0.006144 0.006144 0.005088 0.006144
9236 1.12864 0 4.7423 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
9237 1.12814 0 4.8949 0.008192 0.006144 0.006144 0.006144 0.005152 0.006144 0.004096
9238 1.12932 0 4.5464 0.007168 0.00608 0.005312 0.006144 0.006144 0.006144 0.004096
9239 1.17512 0 5.2588 0.008192 0.006144 0.005856 0.006304 0.006144 0.006144 0.004096
9240 1.11895 0 4.5676 0.008192 0.006144 0.006144 0.006144 0.005312 0.005408 0.00416
9241 1.12613 0 4.8744 0.007168 0.006144 0.005216 0.006144 0.005312 0.006048 0.004096
9242 1.1434 0 4.7561 0.008192 0.006016 0.005376 0.00608 0.006144 0.006016 0.004096
9243 1.15216 0 4.389 0.008192 0.005344 0.00512 0.006048 0.006144 0.006144 0.004192
9244 1.14796 0 4.8956 0.007168 0.00608 0.006144 0.006144 0.005184 0.006144 0.006144
9245 1.11337 0 5.2696 0.008192 0.006048 0.006144 0.006144 0.006144 0.006944 0.00512
9246 1.13968 0 5.0963 0.008192 0.005984 0.006016 0.006048 0.005216 0.006144 0.004256
9247 1.13049 0 4.9532 0.008192 0.006144 0.006144 0.005408 0.006144 0.006144 0.004096
9248 1.14326 0 4.4247 0.008192 0.00608 0.00512 0.006208 0.006144 0.006144 0.006144
9249 1.17326 0 4.3779 0.008096 0.005344 0.00512 0.006144 0.00512 0.006144 0.004096
9250 1.14115 0 5.0093 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.005056
9251 1.1747 0 4.7473 0.008192 0.006144 0.006144 0.006144 0.00528 0.006048 0.004928
9252 1.16 0 4.932 0.007136 0.006144 0.005248 0.006144 0.005184 0.00496 0.004096
9253 1.14233 0 4.81 0.008128 0.006144 0.006144 0.006144 0.005152 0.006144 0.004096
9254 1.16389 0 4.7908 0.008192 0.006112 0.005248 0.006144 0.006144 0.006144 0.004928
9255 1.17271 0 4.7954 0.007328 0.006144 0.00512 0.006144 0.00528 0.006144 0.004896
9256 1.14664 0 4.7961 0.008192 0.006144 0.005344 0.006144 0.006144 0.005344 0.004928
9257 1.1117 0 4.7546 0.006144 0.006144 0.006144 0.006144 0.006144 0.006144 0.006144
9258 1.10049 0 4.4696 0.008192 0.006144 0.005312 0.006144 0.00512 0.006144 0.004192
9259 1.1379 0 4.6273 0.00816 0.00608 0.006144 0.006144 0.006144 0.00512 0.004096
9260 1.14549 0 5.418 0.006912 0.006144 0.005152 0.006144 0.00512 0.005312 0.00416
9261 1.14889 0 4.9193 0.008192 0.006144 0.005312 0.006144 0.00512 0.006144 0.004096
9262 1.12278 0 4.9949 0.007168 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9263 1.15294 0 5.0527 0.007328 0.00624 0.005888 0.00528 0.005184 0.006144 0.004192
9264 1.12877 0 4.8919 0.008192 0.006144 0.00512 0.00624 0.006144 0.006144 0.004032
9265 1.1341 0 4.4406 0.008192 0.006144 0.005952 0.006048 0.005312 0.006144 0.004096
9266 1.11892 0 4.442 0.006144 0.006144 0.00608 0.006144 0.005056 0.004352 0.004192
9267 1.1256 0 4.6721 0.007008 0.006144 0.00512 0.006176 0.005216 0.006144 0.00416
9268 1.14254 0 5.5752 0.007104 0.006144 0.006144 0.006144 0.005312 0.006144 0.004096
9269 1.15531 0 5.1376 0.008192 0.006144 0.005216 0.006144 0.005344 0.006144 0.006144
9270 1.17515 0 4.746 0.008224 0.006144 0.005152 0.006144 0.006144 0.006144 0.004096
9271 1.14656 0 4.8095 0.008192 0.006048 0.006016 0.006144 0.006144 0.00432 0.004096
9272 1.19482 0 4.8115 0.008192 0.006144 0.006144 0.005984 0.006144 0.006048 0.00528
9273 1.14713 0 4.4665 0.008096 0.006144 0.006144 0.006144 0.005248 0.00512 0.00496
9274 1.13204 0 4.4204 0.00736 0.006016 0.006144 0.006144 0.005184 0.006144 0.006144
9275 1.12447 0 4.8026 0.006144 0.005408 0.00512 0.006144 0.005376 0.006144 0.004096
9276 1.11517 0 5.0025 0.007392 0.006144 0.006144 0.006144 0.005376 0.004128 0.004096
9277 1.14403 0 4.5949 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
9278 1.12651 0 4.489 0.008192 0.006144 0.006144 0.005376 0.006144 0.006144 0.004096
9279 1.17998 0 4.8393 0.008064 0.005024 0.005344 0.006144 0.006144 0.006144 0.004096
9280 1.11044 0 4.5787 0.008192 0.00608 0.005216 0.006144 0.005248 0.006144 0.004096
9281 1.16054 0 4.6782 0.008192 0.006144 0.006144 0.00528 0.00528 0.006144 0.004928
9282 1.11221 0 5.1642 0.008192 0.006144 0.006144 0.006144 0.005152 0.006176 0.004192
9283 1.14571 0 4.882 0.009024 0.00608 0.005376 0.006144 0.006144 0.00608 0.003904
9284 1.12347 0 5.1542 0.008192 0.006048 0.00592 0.006144 0.006144 0.004928 0.003904
9285 1.14743 0 4.6952 0.006144 0.006144 0.005248 0.006144 0.005216 0.006144 0.005376
9286 1.15856 0 4.5262 0.00816 0.006144 0.005152 0.006144 0.00512 0.006144 0.004928
9287 1.15121 0 5.1316 0.008096 0.006208 0.006144 0.006144 0.006144 0.006144 0.004256
9288 1.14514 0 4.9975 0.008192 0.006144 0.005344 0.006144 0.006144 0.006144 0.005024
9289 1.16657 0 4.8637 0.008192 0.006144 0.005152 0.006144 0.006144 0.006144 0.004096
9290 1.14371 0 4.7061 0.008096 0.006144 0.00512 0.006144 0.00512 0.005984 0.004096
9291 1.14601 0 4.8704 0.008192 0.006144 0.005216 0.006144 0.00528 0.006048 0.004096
9292 1.1124 0 4.6537 0.008192 0.006144 0.005984 0.006144 0.00496 0.006144 0.004032
9293 1.15955 0 4.8682 0.008192 0.005344 0.00512 0.006144 0.006144 0.006144 0.004896
9294 1.16069 0 4.7293 0.00704 0.006144 0.006144 0.006048 0.006144 0.006144 0.004096
9295 1.13156 0 4.5024 0.008096 0.006048 0.006016 0.006144 0.00528 0.00528 0.004096
9296 1.1629 0 4.4804 0.00816 0.006144 0.006144 0.00528 0.006144 0.006144 0.004192
9297 1.16078 0 4.8133 0.007168 0.006144 0.006144 0.006144 0.006144 0.00608 0.004096
9298 1.16053 0 5.1598 0.006144 0.005248 0.005248 0.006144 0.004992 0.006144 0.004096
9299 1.13641 0 5.1483 0.006144 0.006144 0.00512 0.006144 0.005184 0.006048 0.004096
9300 1.11787 0 4.8389 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.006144
9301 1.18708 0 4.8164 0.008192 0.006048 0.005344 0.006144 0.005088 0.006144 0.003968
9302 1.13955 0 4.8235 0.008192 0.006144 0.006144 0.00608 0.00512 0.00512 0.004096
9303 1.14835 0 4.9404 0.008096 0.006144 0.006144 0.006208 0.006144 0.006144 0.004096
9304 1.12408 0 4.718 0.007168 0.006144 0.006112 0.006144 0.005152 0.00416 0.004096
9305 1.15999 0 4.574 0.008192 0.006144 0.00608 0.005376 0.006144 0.006144 0.004032
9306 1.13599 0 4.9823 0.007168 0.006144 0.006016 0.006144 0.005088 0.006144 0.004096
9307 1.16847 0 5.1655 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.003968
9308 1.16485 0 4.7116 0.006144 0.00624 0.005888 0.006144 0.005376 0.006144 0.004096
9309 1.12865 0 4.5532 0.008192 0.005312 0.005952 0.006144 0.00512 0.006144 0.004096
9310 1.1205 0 4.697 0.008192 0.006144 0.006144 0.006016 0.005248 0.006144 0.004992
9311 1.18588 0 4.9271 0.008128 0.006144 0.005344 0.006144 0.005344 0.006144 0.004096
9312 1.13547 0 4.84 0.00816 0.006144 0.006144 0.006144 0.00512 0.006144 0.004928
9313 1.12221 0 4.7691 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9314 1.16895 0 4.7088 0.008128 0.006144 0.00512 0.006976 0.00512 0.006144 0.004096
9315 1.17923 0 4.4642 0.006976 0.006144 0.006144 0.006144 0.004096 0.006144 0.005056
9316 1.13046 0 4.8745 0.008192 0.006144 0.005984 0.006144 0.006144 0.00608 0.004096
9317 1.1668 0 4.8034 0.008192 0.006144 0.005248 0.005984 0.006144 0.006048 0.004096
9318 1.13811 0 4.4816 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.006144
9319 1.13114 0 5.0031 0.008192 0.006144 0.006144 0.006144 0.004992 0.006144 0.004096
9320 1.11646 0 5.203 0.008192 0.006176 0.005312 0.006144 0.006144 0.006016 0.00512
9321 1.14998 0 4.8706 0.008192 0.006144 0.005216 0.00608 0.006144 0.006144 0.006144
9322 1.15935 0 4.7749 0.008288 0.006144 0.005376 0.005408 0.00512 0.006144 0.004096
9323 1.16292 0 4.9821 0.008192 0.006144 0.006144 0.006144 0.005216 0.00512 0.004096
9324 1.1351 0 4.7798 0.008192 0.006144 0.00512 0.006016 0.006144 0.006144 0.004096
9325 1.16009 0 4.7227 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.004096
9326 1.13351 0 5.0117 0.008192 0.005376 0.006144 0.006144 0.00512 0.006144 0.00496
9327 1.1729 0 4.807 0.008192 0.006016 0.006048 0.006144 0.005024 0.00512 0.004096
9328 1.12397 0 4.8145 0.008192 0.00512 0.006048 0.006144 0.006144 0.006144 0.00512
9329 1.13705 0 5.0273 0.008192 0.006144 0.00592 0.005312 0.006144 0.006144 0.003968
9330 1.16357 0 5.2014 0.008192 0.006144 0.00608 0.006048 0.006144 0.006144 0.004096
9331 1.15328 0 4.8543 0.007136 0.006144 0.006144 0.005344 0.006144 0.004224 0.004032
9332 1.17936 0 4.8752 0.007424 0.005344 0.005984 0.006144 0.006144 0.006048 0.004096
9333 1.17906 0 4.6178 0.008192 0.006048 0.00592 0.006144 0.006144 0.006144 0.004096
9334 1.1707 0 4.5854 0.008192 0.006144 0.00512 0.006144 0.006144 0.006016 0.004096
9335 1.13915 0 4.5624 0.008192 0.005376 0.006144 0.006144 0.006144 0.006144 0.004096
9336 1.13458 0 4.8426 0.008192 0.006144 0.005216 0.006144 0.005376 0.006144 0.004096
9337 1.12431 0 5.3626 0.00832 0.006016 0.005312 0.006144 0.006144 0.006144 0.004096
9338 1.11613 0 4.7285 0.008192 0.006144 0.00512 0.006272 0.00512 0.006144 0.00496
9339 1.13673 0 4.9684 0.008128 0.006144 0.005312 0.00624 0.00512 0.006144 0.004096
9340 1.15148 0 4.7024 0.008192 0.00608 0.005376 0.00608 0.00512 0.005344 0.006144
9341 1.13222 0 4.8944 0.008192 0.006048 0.005856 0.006144 0.006144 0.006144 0.004096
9342 1.16008 0 5.0226 0.006976 0.006144 0.005248 0.006144 0.00512 0.006144 0.00432
9343 1.11181 0 4.8322 0.007424 0.006144 0.006144 0.006144 0.00512 0.006144 0.004896
9344 1.17773 0 4.7718 0.006144 0.006016 0.005952 0.006144 0.00528 0.006944 0.004288
9345 1.1249 0 5.0952 0.008192 0.006112 0.005312 0.006016 0.006144 0.006144 0.004288
9346 1.13046 0 4.8379 0.008192 0.00608 0.005152 0.006144 0.006144 0.006144 0.004224
9347 1.14697 0 4.8098 0.008192 0.005984 0.006048 0.006144 0.005376 0.006144 0.004096
9348 1.09789 0 4.9294 0.0072 0.006144 0.005888 0.006144 0.005184 0.006208 0.004096
9349 1.19106 0 4.4485 0.008192 0.004256 0.006144 0.006144 0.006144 0.006144 0.004096
9350 1.12152 0 4.753 0.008192 0.006144 0.006144 0.006144 0.005376 0.006048 0.004192
9351 1.18165 0 4.7492 0.008064 0.006112 0.00592 0.006144 0.006144 0.00704 0.004192
9352 1.11199 0 5.049 0.006144 0.006144 0.00512 0.006304 0.006144 0.006144 0.006144
9353 1.12334 0 4.8292 0.007168 0.006144 0.006144 0.005312 0.006144 0.005344 0.00512
9354 1.20555 0 4.3882 0.008192 0.006144 0.00528 0.006144 0.005248 0.006144 0.004096
9355 1.15356 0 4.8249 0.008192 0.006144 0.006144 0.005376 0.006144 0.00432 0.00496
9356 1.11389 0 4.8148 0.008192 0.006144 0.005984 0.00608 0.006144 0.004096 0.004192
9357 1.1814 0 5.3794 0.008992 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9358 1.17386 0 5.2563 0.008192 0.004992 0.006144 0.006144 0.006144 0.006144 0.004096
9359 1.11218 0 5.0769 0.007168 0.006112 0.00592 0.006144 0.00512 0.00608 0.004096
9360 1.14124 0 5.0275 0.007168 0.006144 0.00512 0.006144 0.00512 0.004256 0.004096
9361 1.13606 0 4.5433 0.008192 0.00512 0.006144 0.006144 0.006144 0.00512 0.004096
9362 1.11263 0 4.7263 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.004928
9363 1.12591 0 4.7225 0.007168 0.00608 0.006112 0.006144 0.005248 0.00608 0.004224
9364 1.19828 0 4.8524 0.008192 0.006144 0.006016 0.006144 0.006144 0.005984 0.004096
9365 1.13934 0 4.7464 0.008192 0.006144 0.006144 0.006048 0.006144 0.006144 0.004928
9366 1.16865 0 5.079 0.008096 0.00608 0.005312 0.006144 0.006144 0.006208 0.004096
9367 1.13684 0 5.0667 0.008192 0.00608 0.00512 0.006144 0.006144 0.005984 0.004096
9368 1.14269 0 4.9159 0.008192 0.006144 0.00512 0.006112 0.006144 0.005344 0.004
9369 1.14731 0 4.5479 0.006144 0.006144 0.005184 0.006048 0.006144 0.006144 0.004096
9370 1.12829 0 5.018 0.006944 0.005344 0.006016 0.006144 0.006144 0.006144 0.004096
9371 1.15775 0 4.5387 0.006144 0.00608 0.005312 0.005984 0.00512 0.00512 0.004096
9372 1.15648 0 4.664 0.008128 0.006144 0.006144 0.006112 0.005216 0.006048 0.004064
9373 1.11765 0 5.4557 0.007424 0.006144 0.00512 0.006144 0.006144 0.006144 0.004032
9374 1.10604 0 4.9766 0.008192 0.006144 0.005952 0.006144 0.00512 0.006144 0.005344
9375 1.14287 0 5.7812 0.008192 0.005952 0.006144 0.006144 0.006144 0.006048 0.00512
9376 1.15107 0 4.64 0.006144 0.006144 0.005152 0.006144 0.006144 0.006144 0.006144
9377 1.12054 0 4.7682 0.008192 0.006144 0.005184 0.006144 0.005248 0.006144 0.004128
9378 1.14682 0 4.4582 0.008192 0.006144 0.005984 0.006144 0.006144 0.006144 0.004096
9379 1.12986 0 4.8845 0.008192 0.006144 0.006112 0.006144 0.00512 0.004096 0.004096
9380 1.10406 0 5.1324 0.008096 0.006912 0.005888 0.006144 0.006144 0.006048 0.004096
9381 1.16433 0 4.8876 0.008192 0.00608 0.006016 0.006144 0.006144 0.006144 0.004096
9382 1.11317 0 5.2189 0.006144 0.006144 0.005952 0.00528 0.006144 0.006144 0.00512
9383 1.13739 0 4.5975 0.008192 0.006048 0.00512 0.006144 0.00512 0.006144 0.004096
9384 1.19963 0 4.7739 0.006144 0.005344 0.006144 0.005344 0.006144 0.00528 0.004864
9385 1.13221 0 4.9166 0.008096 0.004992 0.005888 0.006144 0.00512 0.006144 0.00416
9386 1.12494 0 4.7345 0.006144 0.00512 0.00512 0.006144 0.005344 0.006144 0.004096
9387 1.16871 0 4.6791 0.00736 0.006144 0.005312 0.006144 0.006144 0.006112 0.00416
9388 1.16206 0 4.6067 0.008192 0.006144 0.00512 0.006144 0.006144 0.005312 0.004096
9389 1.19091 0 4.8465 0.008192 0.006144 0.00512 0.006144 0.005184 0.006144 0.004096
9390 1.14912 0 4.8593 0.008192 0.00608 0.006144 0.005984 0.005248 0.006144 0.004096
9391 1.11949 0 4.4776 0.008192 0.006144 0.005152 0.006144 0.006144 0.006144 0.004864
9392 1.11745 0 4.9169 0.008192 0.006112 0.006144 0.006144 0.00512 0.006144 0.00512
9393 1.14587 0 4.8043 0.0064 0.006144 0.005152 0.006176 0.004096 0.006912 0.004192
9394 1.16237 0 5.149 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9395 1.1614 0 5.1978 0.007328 0.00624 0.00512 0.006144 0.006144 0.006112 0.004096
9396 1.18733 0 5.1345 0.0072 0.006144 0.006144 0.006144 0.006144 0.006048 0.004192
9397 1.16044 0 5.0855 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004992
9398 1.15173 0 4.5482 0.008192 0.006048 0.00528 0.006144 0.006144 0.006016 0.004096
9399 1.11115 0 4.8824 0.00736 0.005088 0.006048 0.006144 0.005248 0.006112 0.004096
9400 1.14595 0 5.042 0.007168 0.006144 0.00592 0.006048 0.00512 0.006144 0.004864
9401 1.2016 0 4.7462 0.00736 0.006144 0.006144 0.006144 0.006144 0.005344 0.004096
9402 1.12034 0 5.1707 0.008192 0.006144 0.006144 0.00608 0.006144 0.006016 0.004096
9403 1.18429 0 5.3238 0.008192 0.00512 0.006144 0.006144 0.00512 0.006144 0.004096
9404 1.16541 0 5.1114 0.008192 0.006144 0.005376 0.006144 0.006144 0.006176 0.004096
9405 1.15127 0 4.9237 0.007168 0.00608 0.00512 0.006144 0.006144 0.006304 0.004096
9406 1.19449 0 4.4836 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004192
9407 1.15598 0 4.8923 0.008192 0.006144 0.005376 0.006016 0.006144 0.006144 0.006144
9408 1.11858 0 5.1564 0.008192 0.006304 0.006144 0.006144 0.006144 0.00512 0.004096
9409 1.11444 0 4.5584 0.008192 0.006976 0.00592 0.00704 0.006144 0.00608 0.004096
9410 1.16317 0 5.0414 0.008192 0.006144 0.006144 0.006144 0.005088 0.006144 0.004096
9411 1.1719 0 4.8454 0.008256 0.006272 0.006144 0.006016 0.005376 0.005344 0.005152
9412 1.14666 0 5.0623 0.007168 0.006144 0.00512 0.006144 0.006144 0.006144 0.00512
9413 1.13431 0 4.8748 0.008128 0.006144 0.006144 0.006912 0.00512 0.005984 0.004896
9414 1.14996 0 4.5958 0.008192 0.006144 0.005376 0.006144 0.006144 0.006048 0.004096
9415 1.1755 0 4.761 0.006976 0.006016 0.00512 0.005376 0.00528 0.006144 0.004096
9416 1.11448 0 4.6885 0.008128 0.006272 0.005216 0.006144 0.00512 0.006144 0.004096
9417 1.17109 0 4.6609 0.006144 0.006144 0.005856 0.006144 0.005152 0.006048 0.004096
9418 1.17476 0 5.1586 0.007168 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9419 1.13758 0 5.0443 0.00832 0.006144 0.00512 0.006144 0.006144 0.006144 0.005056
9420 1.16972 0 4.8611 0.008096 0.005376 0.006016 0.006144 0.00512 0.006144 0.004096
9421 1.15738 0 4.6167 0.007072 0.006048 0.00512 0.006144 0.00512 0.006144 0.004992
9422 1.12352 0 5.0065 0.008128 0.006144 0.006144 0.006144 0.00512 0.006144 0.004096
9423 1.12395 0 4.7068 0.008096 0.006144 0.00528 0.006144 0.00528 0.006144 0.004928
9424 1.14261 0 4.5139 0.008096 0.006048 0.006112 0.00608 0.005344 0.005248 0.004096
9425 1.1561 0 4.8806 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9426 1.14123 0 5.4155 0.0072 0.00512 0.006912 0.006144 0.006144 0.006144 0.004096
9427 1.13001 0 4.9299 0.006144 0.006144 0.006144 0.006144 0.006144 0.006016 0.004192
9428 1.16827 0 4.6878 0.008096 0.006144 0.005376 0.00608 0.006144 0.005216 0.006048
9429 1.14731 0 4.7022 0.008128 0.006144 0.00512 0.006144 0.006144 0.006144 0.00416
9430 1.17413 0 4.829 0.008192 0.006144 0.005248 0.006144 0.00512 0.00512 0.004096
9431 1.19493 0 5.1623 0.008288 0.00608 0.006144 0.006144 0.006144 0.006144 0.004096
9432 1.16211 0 4.8514 0.008192 0.006048 0.00608 0.006144 0.004096 0.006016 0.004096
9433 1.155 0 5.2139 0.007168 0.006144 0.006144 0.006144 0.006144 0.006144 0.004096
9434 1.14805 0 4.8618 0.007072 0.00608 0.006144 0.006144 0.006144 0.006048 0.004096
9435 1.15225 0 4.8269 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.004192
9436 1.13851 0 4.7448 0.008192 0.006176 0.005312 0.006016 0.005152 0.006048 0.004096
9437 1.18443 0 4.7881 0.008096 0.006144 0.006144 0.00608 0.00512 0.006144 0.004096
9438 1.15448 0 4.7514 0.007296 0.006144 0.005344 0.006144 0.006144 0.004352 0.00496
9439 1.14188 0 5.0804 0.00832 0.00608 0.006144 0.006048 0.006144 0.005024 0.004096
9440 1.14399 0 5.3338 0.008192 0.00608 0.005984 0.006144 0.006144 0.004352 0.004096
9441 1.16225 0 4.8303 0.008192 0.006144 0.005984 0.006144 0.006144 0.00608 0.004096
9442 1.17787 0 4.8697 0.00816 0.00528 0.006144 0.006144 0.006144 0.00512 0.004096
9443 1.12255 0 4.789 0.007104 0.006016 0.006144 0.006144 0.006144 0.006144 0.00592
9444 1.149 0 4.525 0.008192 0.006144 0.00512 0.006144 0.00512 0.006144 0.004096
9445 1.15536 0 4.8017 0.008192 0.006144 0.005344 0.00624 0.006144 0.006304 0.004096
9446 1.16879 0 4.5816 0.008192 0.006112 0.005888 0.005312 0.005248 0.005408 0.004096
9447 1.17782 0 5.3693 0.008192 0.005344 0.00512 0.006144 0.006144 0.006144 0.00512
9448 1.13293 0 5.3309 0.008192 0.006144 0.006048 0.006144 0.005184 0.006144 0.004096
9449 1.12668 0 5.2122 0.007168 0.006144 0.005312 0.006144 0.006144 0.006144 0.004096
9450 1.14145 0 4.9982 0.007392 0.006112 0.006144 0.006144 0.005376 0.00624 0.004096
9451 1.14417 0 4.7899 0.008192 0.006144 0.005216 0.006144 0.006144 0.006144 0.004096
9452 1.14467 0 4.5349 0.008192 0.006144 0.006144 0.006144 0.006144 0.005376 0.004096
9453 1.13607 0 4.7941 0.008128 0.006144 0.00592 0.006144 0.006144 0.00528 0.004096
9454 1.20905 0 4.4608 0.008128 0.005344 0.005216 0.006144 0.00512 0.006144 0.00592
9455 1.18331 0 5.6265 0.008256 0.005152 0.00512 0.006112 0.00512 0.006144 0.004096
9456 1.13767 0 5.0978 0.008192 0.005312 0.006016 0.00608 0.00512 0.005984 0.003968
9457 1.11675 0 5.0867 0.007136 0.006048 0.00512 0.00608 0.005184 0.006048 0.004096
9458 1.04744 0 4.5234 0.008192 0.00512 0.006144 0.006144 0.005184 0.006144 0.004224
9459 1.1209 0 4.9288 0.008192 0.006016 0.006112 0.00608 0.005344 0.006144 0.004096
9460 1.11773 0 4.4693 0.008096 0.006144 0.005152 0.006144 0.006144 0.006144 0.004096
9461 1.11911 0 4.4345 0.006144 0.006144 0.00512 0.006304 0.006144 0.006144 0.004096
9462 1.11318 0 4.8757 0.008192 0.006144 0.00592 0.006048 0.006144 0.006144 0.004928
9463 1.11805 0 4.9919 0.007168 0.006144 0.006144 0.00512 0.00512 0.006144 0.004096
9464 1.13734 0 4.932 0.008192 0.006144 0.006144 0.006016 0.00528 0.006144 0.004096
9465 1.13756 0 4.4939 0.008192 0.005376 0.006144 0.006144 0.006144 0.00624 0.006048
9466 1.0843 0 4.3681 0.008192 0.005344 0.005888 0.006144 0.006144 0.006144 0.004096
9467 1.11771 0 4.436 0.008192 0.006144 0.006144 0.00608 0.005312 0.00608 0.004096
9468 1.15074 0 5.3919 0.007168 0.006048 0.006144 0.006944 0.00512 0.006144 0.004096
9469 1.14706 0 5.3083 0.008192 0.006144 0.006144 0.006144 0.00512 0.006144 0.004096
9470 1.15158 0 5.17 0.007168 0.006144 0.00592 0.00608 0.005152 0.006144 0.004096
9471 1.13212 0 4.7239 0.007264 0.006144 0.005888 0.006144 0.00512 0.006144 0.00608
9472 1.10423 0 4.5569 0.008192 0.00512 0.005312 0.006144 0.006144 0.005344 0.004096
9473 1.14396 0 5.1402 0.008192 0.006144 0.006144 0.006144 0.006144 0.006912 0.004928
9474 1.13283 0 4.8231 0.008192 0.006144 0.00608 0.006144 0.006144 0.006144 0.004096
9475 1.14226 0 4.7872 0.006144 0.006144 0.006144 0.006144 0.006144 0.00512 0.004096
9476 1.15777 0 5.217 0.008192 0.006144 0.00512 0.006144 0.006144 0.006144 0.004896
9477 1.19031 0 5.2008 0.008192 0.006048 0.00608 0.00608 0.005312 0.006144 0.004096
9478 1.12195 0 4.7025 0.008192 0.006144 0.005184 0.006048 0.006144 0.006144 0.00512
9479 1.13574 0 4.924 0.008192 0.006144 0.00512 0.007136 0.00512 0.006144 0.00512
9480 1.1716 0 4.7668 0.008192 0.006144 0.005344 0.006144 0.005248 0.00608 0.004096
9481 1.16031 0 4.5855 0.008192 0.005984 0.005312 0.005312 0.006144 0.006144 0.004064
9482 1.12969 0 4.9933 0.008192 0.006144 0.00592 0.006144 0.006144 0.006144 0.006144
9483 1.12792 0 4.9069 0.008192 0.006144 0.006112 0.00608 0.006144 0.00512 0.004864
9484 1.16025 0 5.2438 0.008224 0.006144 0.006144 0.006144 0.00512 0.006144 0.004096
9485 1.15492 0 5.1704 0.008192 0.006144 0.006144 0.006144 0.005312 0.00512 0.004096
9486 1.11578 0 4.7254 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.004832
9487 1.14963 0 5.1997 0.007424 0.006144 0.006144 0.006144 0.005376 0.006144 0.004096
9488 1.16246 0 4.5375 0.007168 0.006112 0.005152 0.006144 0.005344 0.005312 0.004096
9489 1.13723 0 4.7178 0.008192 0.004896 0.005344 0.006144 0.006144 0.006144 0.004256
9490 1.16654 0 5.0418 0.008192 0.006144 0.006144 0.006144 0.006144 0.006144 0.003936
9491 1.17317 0 5.2512 0.006944 0.006016 0.006144 0.006144 0.006144 0.004096 0.004032
9492 1.08479 0 5.1385 0.008288 0.006144 0.00512 0.006144 0.006144 0.006144 0.004096
9493 1.11743 0 4.9315 0.0072 0.006144 0.005152 0.006144 0.006144 0.006144 0.004096
9494 1.06086 0 4.5551 0.006144 0.006144 0.005248 0.006144 0.005184 0.006144 0.004096
9495 1.15298 0 4.8173 0.008192 0.006304 0.00512 0.005312 0.00512 0.006144 0.004096
9496 1.11863 0 4.4571 0.007168 0.00608 0.006144 0.006144 0.005376 0.006144 0.004096
9497 1.19819 0 4.8213 0.008192 0.005344 0.006144 0.006112 0.00512 0.00704 0.004192
9498 1.10274 0 4.8191 0.007168 0.006144 0.00512 0.006144 0.005376 0.005376 0.004832
9499 1.11349 0 4.5074 0.008192 0.006048 0.00512 0.00608 0.006144 0.006144 0.00512
9500 1.14572 0 4.8783 0.007168 0.006144 0.005344 0.006144 0.00512 0.006144 0.004288
9501 1.1129 0 4.8259 0.008192 0.006144 0.005344 0.006144 0.00528 0.006144 0.004096
9502 1.16672 0 4.7523 0.008224 0.005312 0.005344 0.005376 0.00512 0.006144 0.004096
9503 1.13731 0 4.7676 0.006144 0.005344 0.005312 0.005344 0.006144 0.006144 0.00416
